Masked Account ID,Maked Primary Campaign,Stage,Account Type,Billing Zip/Postal Code,Fiscal Period,Close Date,Amount
0400,Campaign One 2016,Closed Won,Household,90403,Q4-2016,10/4/2016,300
0404,Campaign One 2016,Closed Won,Household,90230,Q4-2016,10/18/2016,300
0405,Campaign One 2016,Closed Won,Household,91403,Q4-2016,10/13/2016,75
0405,Campaign One 2016,Closed Won,Household,91403,Q4-2016,10/18/2016,500
0410,Campaign One 2016,Closed Won,Household,90064,Q4-2016,10/18/2016,200
0413,Campaign One 2016,Closed Won,Household,90210,Q4-2016,10/18/2016,500
0414,Campaign One 2016,Closed Won,Household,91607,Q3-2016,9/22/2016,100
0415,Campaign One 2016,Closed Won,Household,92211,Q4-2016,10/18/2016,500
0420,Campaign One 2016,Closed Won,Household,91436,Q4-2016,12/1/2016,420
0420,Campaign One 2016,Closed Won,Household,91436,Q4-2016,10/13/2016,60
0420,Campaign One 2016,Closed Won,Household,91436,Q2-2016,6/1/2016,420
0420,Campaign One 2016,Closed Won,Household,91436,Q3-2016,7/1/2016,420
0420,Campaign One 2016,Closed Won,Household,91436,Q3-2016,9/1/2016,420
0420,Campaign One 2016,Closed Won,Household,91436,Q4-2016,10/1/2016,420
0420,Campaign One 2016,Closed Won,Household,91436,Q4-2016,11/1/2016,420
0424,Campaign One 2016,Closed Won,Corporate,91364,Q4-2016,10/4/2016,500
0425,Campaign One 2016,In-Kind Received,Corporate,90025,Q4-2016,10/13/2016,500
0431,Campaign One 2016,Closed Won,Household,,Q4-2016,10/13/2016,450
0437,Campaign One 2016,Closed Won,Household,91436,Q3-2016,9/20/2016,360
0439,Campaign One 2016,Closed Won,Household,90025,Q3-2016,9/28/2016,300
0446,Campaign One 2016,Closed Won,Household,,Q4-2016,10/13/2016,325
0455,Campaign One 2016,Closed Won,Household,90732,Q4-2016,10/13/2016,50
0455,Campaign One 2016,Closed Won,Household,90732,Q4-2016,10/11/2016,300
0459,Campaign One 2016,Closed Won,Household,90265,Q4-2016,10/18/2016,150
0459,Campaign One 2016,Closed Won,Household,90265,Q4-2016,10/11/2016,300
0461,Campaign One 2016,Closed Won,Household,90274,Q4-2016,10/7/2016,300
0473,Campaign One 2016,Closed Won,Household,90010,Q3-2016,9/9/2016,300
0474,Campaign One 2016,Closed Won,Household,90402,Q4-2016,10/18/2016,100
0476,Campaign One 2016,Closed Won,Household,98607,Q4-2016,10/5/2016,300
0482,Campaign One 2016,Closed Won,Household,90275,Q4-2016,10/3/2016,100
0484,Campaign One 2016,Closed Won,Household,90405,Q4-2016,10/18/2016,300
0484,Campaign One 2016,Closed Won,Household,90405,Q4-2016,10/13/2016,100
0485,Campaign One 2016,Closed Won,Household,90403,Q4-2016,12/6/2016,60
0485,Campaign One 2016,Closed Won,Household,90403,Q4-2016,10/18/2016,300
0485,Campaign One 2016,Closed Won,Household,90403,Q4-2016,12/6/2016,100
0485,Campaign One 2016,Closed Won,Household,90403,Q4-2016,12/6/2016,30
0486,Campaign One 2016,Closed Won,Household,90064,Q4-2016,10/13/2016,300
0486,Campaign One 2016,Closed Won,Household,90064,Q4-2016,10/18/2016,100
0502,Campaign One 2016,Closed Won,Household,96436,Q4-2016,10/18/2016,250
0533,Campaign One 2016,Closed Won,Household,91303,Q3-2016,9/24/2016,250
0556,Campaign One 2016,Closed Won,Household,90404,Q4-2016,10/15/2016,250
0560,Campaign One 2016,Closed Won,Household,90403,Q4-2016,10/18/2016,250
0569,Campaign One 2016,Closed Won,Household,90026,Q3-2016,9/30/2016,100
0587,Campaign One 2016,Closed Won,Household,90211,Q4-2016,10/20/2016,150
0604,Campaign One 2016,Closed Won,Corporate,91423,Q4-2016,10/13/2016,35
0607,Campaign One 2016,Closed Won,Household,91405,Q4-2016,10/18/2016,100
0608,Campaign One 2016,Closed Won,Household,90049,Q4-2016,10/18/2016,200
0613,Campaign One 2016,Closed Won,Household,90025,Q4-2016,12/6/2016,200
0613,Campaign One 2016,Closed Won,Household,90025,Q4-2016,10/18/2016,100
0623,Campaign One 2016,Closed Won,Household,90267,Q4-2016,10/13/2016,200
0626,Campaign One 2016,Closed Won,Household,90026,Q4-2016,10/18/2016,200
0629,Campaign One 2016,Closed Won,Household,,Q4-2016,10/13/2016,200
0634,Campaign One 2016,Closed Won,Household,,Q4-2016,10/13/2016,200
0649,Campaign One 2016,In-Kind Received,Corporate,91101,Q4-2016,10/13/2016,125
0653,Campaign One 2016,In-Kind Received,Household,90211,Q4-2016,10/13/2016,200
0655,Campaign One 2016,Closed Won,Household,90046,Q4-2016,10/18/2016,200
0656,Campaign One 2016,Closed Won,Household,90025,Q4-2016,10/13/2016,190
0657,Campaign One 2016,Closed Won,Household,,Q4-2016,12/14/2016,185
0657,Campaign One 2016,Closed Won,Household,,Q4-2016,12/14/2016,140
0657,Campaign One 2016,Closed Won,Household,,Q4-2016,12/14/2016,100
0660,Campaign One 2016,Closed Won,Household,91367,Q4-2016,10/18/2016,180
0661,Campaign One 2016,Closed Won,Household,90403,Q4-2016,10/18/2016,180
0665,Campaign One 2016,Closed Won,Household,90292,Q4-2016,10/13/2016,170
0667,Campaign One 2016,Closed Won,Household,,Q4-2016,10/13/2016,160
0669,Campaign One 2016,Closed Won,Corporate,07068,Q3-2016,8/17/2016,2500
0669,Campaign One 2016,Closed Won,Corporate,07068,Q4-2016,12/27/2016,2500
0672,Campaign One 2016,In-Kind Received,Corporate,,Q4-2016,10/13/2016,150
0678,Campaign One 2016,Closed Won,Household,90024,Q4-2016,10/18/2016,150
0684,Campaign One 2016,Closed Won,Household,91301,Q4-2016,10/18/2016,150
0686,Campaign One 2016,Closed Won,Household,M5V 3,Q3-2016,9/27/2016,150
0697,Campaign One 2016,Closed Won,Household,90049,Q4-2016,12/6/2016,135
0697,Campaign One 2016,Closed Won,Household,90049,Q4-2016,10/16/2016,100
0698,Campaign One 2016,Closed Won,Household,,Q4-2016,10/13/2016,135
0700,Campaign One 2016,In-Kind Received,Corporate,90405,Q4-2016,10/13/2016,125
0701,Campaign One 2016,In-Kind Received,Corporate,91302,Q4-2016,10/12/2016,150
0702,Campaign One 2016,Closed Won,Household,91001,Q4-2016,10/13/2016,125
0706,Campaign One 2016,Closed Won,Household,91361,Q3-2016,9/29/2016,50
0720,Campaign One 2016,In-Kind Received,Corporate,90069,Q4-2016,10/13/2016,297
0723,Campaign One 2016,Closed Won,Household,93020,Q3-2016,9/27/2016,100
0739,Campaign One 2016,Closed Won,Household,90015,Q3-2016,9/27/2016,100
0740,Campaign One 2016,In-Kind Received,Corporate,90071,Q4-2016,10/13/2016,150
0742,Campaign One 2016,Closed Won,Household,90277,Q4-2016,10/12/2016,100
0749,Campaign One 2016,Closed Won,Household,90291,Q4-2016,10/19/2016,100
0749,Campaign One 2016,Closed Won,Household,90291,Q4-2016,10/13/2016,20
0750,Campaign One 2016,Closed Won,Household,91362,Q3-2016,9/21/2016,100
0767,Campaign One 2016,In-Kind Received,Corporate,,Q4-2016,10/13/2016,225
0767,Campaign One 2016,In-Kind Received,Corporate,,Q4-2016,10/13/2016,200
0771,Campaign One 2016,Closed Won,Household,,Q4-2016,12/6/2016,100
0779,Campaign One 2016,Closed Won,Household,90035,Q4-2016,10/18/2016,100
0783,Campaign One 2016,Closed Won,Household,90065,Q4-2016,10/18/2016,100
0786,Campaign One 2016,Closed Won,Household,90035,Q4-2016,10/13/2016,100
0802,Campaign One 2016,Closed Won,Household,90046,Q4-2016,10/13/2016,100
0810,Campaign One 2016,Closed Won,Household,90249,Q4-2016,10/18/2016,100
0811,Campaign One 2016,Closed Won,Household,90049,Q4-2016,10/13/2016,100
0814,Campaign One 2016,Closed Won,Household,90755,Q4-2016,10/5/2016,100
0815,Campaign One 2016,Closed Won,Household,90039,Q4-2016,10/18/2016,100
0820,Campaign One 2016,Closed Won,Household,90212,Q4-2016,10/11/2016,100
0831,Campaign One 2016,Closed Won,Household,90024,Q4-2016,10/18/2016,100
0834,Campaign One 2016,Closed Won,Household,93012,Q4-2016,10/13/2016,100
0839,Campaign One 2016,Closed Won,Household,90025,Q4-2016,10/13/2016,100
0847,Campaign One 2016,In-Kind Received,Corporate,90265,Q4-2016,10/13/2016,100
0854,Campaign One 2016,Closed Won,Household,90266,Q4-2016,10/4/2016,100
0857,Campaign One 2016,Closed Won,Household,,Q4-2016,10/13/2016,100
0862,Campaign One 2016,Closed Won,Household,90024,Q4-2016,10/18/2016,100
0863,Campaign One 2016,Closed Won,Household,91604,Q4-2016,10/18/2016,100
0883,Campaign One 2016,Closed Won,Household,91387,Q4-2016,12/6/2016,95
0883,Campaign One 2016,Closed Won,Household,91387,Q4-2016,10/18/2016,50
0884,Campaign One 2016,Closed Won,Household,90272,Q4-2016,10/13/2016,90
0885,Campaign One 2016,Closed Won,Household,,Q4-2016,10/13/2016,90
0886,Campaign One 2016,Closed Won,Household,,Q4-2016,10/18/2016,50
0887,Campaign One 2016,Closed Won,Household,,Q4-2016,12/6/2016,90
0892,Campaign One 2016,Closed Won,Household,91355,Q4-2016,12/6/2016,60
0892,Campaign One 2016,Closed Won,Household,91355,Q4-2016,10/18/2016,50
0894,Campaign One 2016,Closed Won,Household,,Q4-2016,12/14/2016,75
0902,Campaign One 2016,Closed Won,Household,91016,Q4-2016,10/18/2016,60
0923,Campaign One 2016,Closed Won,Household,91362,Q4-2016,10/18/2016,50
0927,Campaign One 2016,Closed Won,Household,91504,Q4-2016,10/18/2016,50
0935,Campaign One 2016,Closed Won,Household,94335,Q4-2016,10/18/2016,50
0937,Campaign One 2016,Closed Won,Household,90027,Q4-2016,10/16/2016,50
0943,Campaign One 2016,Closed Won,Household,90036,Q4-2016,10/18/2016,50
0945,Campaign One 2016,Closed Won,Household,90019,Q4-2016,10/18/2016,50
0950,Campaign One 2016,Closed Won,Household,91351,Q4-2016,10/18/2016,50
0967,Campaign One 2016,Closed Won,Household,91502,Q4-2016,10/18/2016,50
0969,Campaign One 2016,Closed Won,Household,91436,Q4-2016,10/19/2016,50
0971,Campaign One 2016,Closed Won,Household,92504,Q4-2016,10/18/2016,50
0972,Campaign One 2016,Closed Won,Household,90036,Q4-2016,10/18/2016,50
0976,Campaign One 2016,Closed Won,Household,92211,Q3-2016,9/22/2016,50
0978,Campaign One 2016,Closed Won,Household,90049,Q4-2016,10/18/2016,50
0980,Campaign One 2016,Closed Won,Household,90066,Q4-2016,10/13/2016,50
0987,Campaign One 2016,Closed Won,Household,,Q4-2016,10/13/2016,50
0987,Campaign One 2016,Closed Won,Household,,Q4-2016,10/18/2016,50
0988,Campaign One 2016,Closed Won,Household,91401,Q4-2016,10/13/2016,50
0994,Campaign One 2016,Closed Won,Household,,Q4-2016,10/13/2016,70
0999,Campaign One 2016,Closed Won,Household,90004,Q4-2016,10/18/2016,50
1001,Campaign One 2016,Closed Won,Household,91604,Q4-2016,10/18/2016,50
1006,Campaign One 2016,Closed Won,Household,,Q4-2016,12/6/2016,45
1017,Campaign One 2016,Closed Won,Household,90272,Q4-2016,10/18/2016,40
1021,Campaign One 2016,Closed Won,Household,,Q4-2016,12/6/2016,35
1024,Campaign One 2016,Closed Won,Household,90025,Q4-2016,10/18/2016,30
1029,Campaign One 2016,Closed Won,Household,90039,Q4-2016,10/18/2016,30
1033,Campaign One 2016,Closed Won,Household,90066,Q4-2016,10/18/2016,25
1065,Campaign One 2016,In-Kind Received,Corporate,92626,Q4-2016,10/13/2016,25
1075,Campaign One 2016,Closed Won,Household,90007,Q4-2016,10/18/2016,20
1078,Campaign One 2016,Closed Won,Household,,Q4-2016,10/13/2016,20
1103,Campaign One 2016,Closed Won,Household,90094,Q4-2016,10/18/2016,5
1111,Campaign One 2016,Closed Won,Household,,Q4-2016,10/13/2016,1
1111,Campaign One 2016,Closed Won,Household,,Q4-2016,10/13/2016,1
1111,Campaign One 2016,Closed Won,Household,,Q4-2016,10/13/2016,1
1126,Campaign One 2016,Closed Won,Household,91311,Q4-2016,10/13/2016,350
1176,Campaign One 2016,Closed Won,Household,90046,Q4-2016,10/18/2016,200
1177,Campaign One 2016,Closed Won,Household,92660,Q4-2016,10/24/2016,300
1203,Campaign One 2016,Closed Won,Household,,Q4-2016,10/13/2016,50
1291,Campaign One 2016,Closed Won,Household,,Q4-2016,10/13/2016,300
1300,Campaign One 2016,In-Kind Received,Household,,Q4-2016,10/13/2016,500
1301,Campaign One 2016,Closed Won,Household,,Q4-2016,10/13/2016,500
1301,Campaign One 2016,In-Kind Received,Household,,Q4-2016,10/13/2016,100
1302,Campaign One 2016,Closed Won,Corporate,,Q4-2016,10/13/2016,340
1303,Campaign One 2016,In-Kind Received,Corporate,92660,Q4-2016,10/13/2016,5000
1303,Campaign One 2016,In-Kind Received,Corporate,92660,Q4-2016,10/13/2016,3000
1304,Campaign One 2016,Closed Won,Household,,Q4-2016,10/13/2016,1000
1305,Campaign One 2016,In-Kind Received,Corporate,92627,Q4-2016,10/13/2016,300
1306,Campaign One 2016,In-Kind Received,Corporate,,Q4-2016,10/13/2016,300
1307,Campaign One 2016,In-Kind Received,Corporate,,Q4-2016,10/13/2016,200
1308,Campaign One 2016,In-Kind Received,Corporate,,Q4-2016,10/13/2016,200
1309,Campaign One 2016,In-Kind Received,Corporate,90211,Q4-2016,10/13/2016,200
1310,Campaign One 2016,In-Kind Received,Corporate,90017,Q4-2016,10/13/2016,100
1311,Campaign One 2016,In-Kind Received,Corporate,91423,Q4-2016,10/13/2016,100
1313,Campaign One 2016,In-Kind Received,Corporate,90028,Q4-2016,10/13/2016,75
0003,Campaign Two 2017,Closed Won,Household,90024,Q4-2017,10/11/2017,100
0004,Campaign Two 2017,Closed Won,Household,90049,Q3-2017,7/24/2017,5000
0012,Campaign Two 2017,Closed Won,Household,,Q4-2017,10/11/2017,100
0012,Campaign Two 2017,Closed Won,Household,,Q3-2017,8/3/2017,5150
0018,Campaign Two 2017,Closed Won,Corporate,90067,Q3-2017,7/24/2017,5000
0020,Campaign Two 2017,Closed Won,Corporate,90064,Q4-2017,10/2/2017,2500
0026,Campaign Two 2017,Closed Won,Household,93065,Q3-2017,9/12/2017,500
0028,Campaign Two 2017,Closed Won,Household,91302,Q4-2017,10/11/2017,20
0031,Campaign Two 2017,Closed Won,Household,91604,Q3-2017,8/21/2017,2500
0032,Campaign Two 2017,Closed Won,Household,90064,Q3-2017,8/17/2017,5000
0033,Campaign Two 2017,Closed Won,Household,90405,Q4-2017,10/11/2017,1000
0035,Campaign Two 2017,Closed Won,Household,,Q4-2017,10/9/2017,250
0038,Campaign Two 2017,Closed Won,Household,92009,Q4-2017,10/11/2017,100
0049,Campaign Two 2017,Closed Won,Household,91311,Q4-2017,10/11/2017,375
0049,Campaign Two 2017,Closed Won,Household,91311,Q3-2017,7/21/2017,7500
0049,Campaign Two 2017,Closed Won,Household,91311,Q3-2017,7/21/2017,2500
0049,Campaign Two 2017,In-Kind Received,Household,91311,Q2-2017,4/19/2017,2000
0059,Campaign Two 2017,Closed Won,Household,90066,Q4-2017,10/11/2017,50
0061,Campaign Two 2017,Closed Won,Household,90201,Q4-2017,10/11/2017,40
0093,Campaign Two 2017,Closed Won,Corporate,10016,Q3-2017,9/22/2017,429
0093,Campaign Two 2017,Closed Won,Corporate,10016,Q4-2017,11/22/2017,57106.14
0093,Campaign Two 2017,Closed Won,Corporate,10016,Q1-2018,1/25/2018,40098.24
0095,Campaign Two 2017,Closed Won,Corporate,90025,Q3-2017,7/21/2017,10000
0096,Campaign Two 2017,Closed Won,Household,83333,Q3-2017,7/21/2017,5000
0096,Campaign Two 2017,Closed Won,Household,83333,Q4-2017,10/16/2017,5000
0096,Campaign Two 2017,Closed Won,Household,83333,Q4-2017,12/18/2017,5000
0099,Campaign Two 2017,Closed Won,Household,90049,Q4-2017,10/11/2017,75
0099,Campaign Two 2017,Closed Won,Household,90049,Q3-2017,7/6/2017,5000
0105,Campaign Two 2017,Closed Won,Household,85262,Q4-2017,12/1/2017,5000
0107,Campaign Two 2017,Closed Won,Corporate,08043,Q3-2017,9/26/2017,10000
0108,Campaign Two 2017,Closed Won,Corporate,92617,Q3-2017,8/18/2017,5000
0114,Campaign Two 2017,Closed Won,Corporate,91107,Q3-2017,8/24/2017,5000
0123,Campaign Two 2017,Closed Won,Household,21231,Q3-2017,8/28/2017,1000
0126,Campaign Two 2017,Closed Won,Household,90404,Q4-2017,10/11/2017,300
0126,Campaign Two 2017,Closed Won,Household,90404,Q3-2017,8/10/2017,5000
0140,Campaign Two 2017,Closed Won,Household,91765,Q3-2017,8/22/2017,2500
0154,Campaign Two 2017,Closed Won,Household,90025,Q4-2017,10/3/2017,1000
0158,Campaign Two 2017,Closed Won,Household,90245,Q3-2017,8/3/2017,2500
0159,Campaign Two 2017,Closed Won,Household,90405,Q4-2017,10/3/2017,500
0167,Campaign Two 2017,Closed Won,Corporate,10036,Q3-2017,9/5/2017,2500
0173,Campaign Two 2017,Closed Won,Household,90049,Q3-2017,7/31/2017,500
0175,Campaign Two 2017,Closed Won,Household,90049,Q4-2017,10/11/2017,150
0175,Campaign Two 2017,Closed Won,Household,90049,Q3-2017,9/6/2017,500
0191,Campaign Two 2017,Closed Won,Household,94563,Q4-2017,10/12/2017,500
0193,Campaign Two 2017,Closed Won,Household,90033,Q4-2017,10/11/2017,75
0193,Campaign Two 2017,Closed Won,Household,90033,Q4-2017,10/11/2017,100
0193,Campaign Two 2017,Closed Won,Household,90033,Q3-2017,9/7/2017,500
0196,Campaign Two 2017,Closed Won,Household,90272,Q4-2017,10/3/2017,250
0204,Campaign Two 2017,Closed Won,Corporate,90232,Q4-2017,10/13/2017,1000
0214,Campaign Two 2017,Closed Won,Household,91362,Q3-2017,8/28/2017,1000
0219,Campaign Two 2017,Closed Won,Household,90402,Q4-2017,10/11/2017,100
0219,Campaign Two 2017,Closed Won,Household,90402,Q4-2017,10/11/2017,100
0219,Campaign Two 2017,Closed Won,Household,90402,Q4-2017,10/30/2017,1000
0221,Campaign Two 2017,Closed Won,Household,90071,Q4-2017,10/6/2017,1000
0225,Campaign Two 2017,Closed Won,Household,90049,Q4-2017,10/11/2017,40
0226,Campaign Two 2017,Closed Won,Household,93065,Q3-2017,7/11/2017,50
0226,Campaign Two 2017,Closed Won,Household,93065,Q3-2017,8/31/2017,1000
0229,Campaign Two 2017,Closed Won,Corporate,91367,Q4-2017,10/2/2017,1000
0229,Campaign Two 2017,Closed Won,Corporate,91367,Q4-2017,10/27/2017,1000
0231,Campaign Two 2017,Closed Won,Corporate,91311,Q3-2017,9/5/2017,1000
0233,Campaign Two 2017,Closed Won,Household,92009,Q4-2017,10/11/2017,1000
0234,Campaign Two 2017,Closed Won,Household,91302,Q3-2017,8/22/2017,1000
0236,Campaign Two 2017,Closed Won,Household,60613,Q4-2017,10/16/2017,250
0240,Campaign Two 2017,Closed Won,Household,,Q3-2017,9/18/2017,500
0242,Campaign Two 2017,Closed Won,Household,90212,Q4-2017,10/6/2017,750
0249,Campaign Two 2017,Closed Won,Household,90049,Q3-2017,7/21/2017,1000
0252,Campaign Two 2017,Closed Won,Household,06880,Q3-2017,9/20/2017,500
0256,Campaign Two 2017,Closed Won,Household,90272,Q3-2017,9/16/2017,250
0259,Campaign Two 2017,Closed Won,Household,90403,Q4-2017,10/8/2017,1000
0263,Campaign Two 2017,Closed Won,Household,90067,Q3-2017,9/28/2017,1000
0264,Campaign Two 2017,Closed Won,Household,90405,Q3-2017,7/14/2017,1000
0265,Campaign Two 2017,Closed Won,Household,90019,Q4-2017,10/11/2017,300
0265,Campaign Two 2017,Closed Won,Household,90019,Q4-2017,10/5/2017,500
0266,Campaign Two 2017,Closed Won,Household,90048,Q3-2017,8/18/2017,250
0266,Campaign Two 2017,Closed Won,Household,90048,Q3-2017,8/31/2017,1000
0270,Campaign Two 2017,Closed Won,Corporate,90071,Q3-2017,9/18/2017,1000
0280,Campaign Two 2017,Closed Won,Household,91367,Q3-2017,9/5/2017,1000
0285,Campaign Two 2017,Closed Won,Household,90245,Q3-2017,8/3/2017,250
0289,Campaign Two 2017,Closed Won,Household,91360,Q4-2017,10/2/2017,250
0289,Campaign Two 2017,Closed Won,Household,91360,Q4-2017,10/11/2017,200
0293,Campaign Two 2017,Closed Won,Household,91387,Q4-2017,10/11/2017,100
0300,Campaign Two 2017,Closed Won,Household,90403,Q3-2017,8/27/2017,250
0302,Campaign Two 2017,Closed Won,Household,90049,Q4-2017,10/27/2017,500
0307,Campaign Two 2017,Closed Won,Household,90034,Q4-2017,10/9/2017,250
0313,Campaign Two 2017,Closed Won,Household,91307,Q3-2017,9/13/2017,500
0314,Campaign Two 2017,Closed Won,Household,90077,Q4-2017,10/2/2017,500
0315,Campaign Two 2017,Closed Won,Household,90067,Q3-2017,9/26/2017,500
0316,Campaign Two 2017,Closed Won,Household,90254,Q4-2017,10/11/2017,500
0319,Campaign Two 2017,Closed Won,Household,90272,Q3-2017,9/12/2017,100
0324,Campaign Two 2017,Closed Won,Household,90020,Q4-2017,10/4/2017,500
0325,Campaign Two 2017,Closed Won,Household,91403,Q3-2017,9/26/2017,500
0333,Campaign Two 2017,Closed Won,Household,90068,Q4-2017,10/8/2017,500
0334,Campaign Two 2017,Closed Won,Household,90049,Q3-2017,8/28/2017,250
0335,Campaign Two 2017,Closed Won,Household,90049,Q4-2017,10/11/2017,40
0335,Campaign Two 2017,Closed Won,Household,90049,Q4-2017,10/10/2017,500
0341,Campaign Two 2017,Closed Won,Household,92210,Q3-2017,9/13/2017,500
0356,Campaign Two 2017,Closed Won,Household,10017,Q3-2017,8/17/2017,500
0361,Campaign Two 2017,Closed Won,Household,90067,Q4-2017,10/5/2017,500
0363,Campaign Two 2017,Closed Won,Household,93065,Q4-2017,10/5/2017,500
0372,Campaign Two 2017,Closed Won,Household,91311,Q3-2017,8/14/2017,100
0375,Campaign Two 2017,Closed Won,Household,91307,Q3-2017,9/27/2017,500
0376,Campaign Two 2017,Closed Won,Corporate,10036,Q3-2017,9/13/2017,500
0377,Campaign Two 2017,Closed Won,Household,90071,Q4-2017,10/11/2017,500
0378,Campaign Two 2017,Closed Won,Household,92660,Q4-2017,10/10/2017,500
0379,Campaign Two 2017,Closed Won,Household,91302,Q3-2017,8/14/2017,500
0381,Campaign Two 2017,Closed Won,Household,90077,Q3-2017,8/14/2017,500
0383,Campaign Two 2017,Closed Won,Household,75013,Q3-2017,9/1/2017,500
0384,Campaign Two 2017,Closed Won,Household,,Q3-2017,9/13/2017,100
0385,Campaign Two 2017,Closed Won,Household,90064,Q3-2017,7/27/2017,500
0386,Campaign Two 2017,Closed Won,Household,90230,Q4-2017,10/11/2017,250
0388,Campaign Two 2017,Closed Won,Household,90210,Q4-2017,10/11/2017,250
0389,Campaign Two 2017,Closed Won,Household,92660,Q3-2017,8/23/2017,500
0390,Campaign Two 2017,Closed Won,Household,90272,Q4-2017,10/2/2017,500
0399,Campaign Two 2017,Closed Won,Household,90212,Q3-2017,9/21/2017,250
0404,Campaign Two 2017,Closed Won,Household,90230,Q4-2017,10/11/2017,500
0408,Campaign Two 2017,Closed Won,Household,92067,Q4-2017,10/11/2017,40
0410,Campaign Two 2017,Closed Won,Household,90064,Q4-2017,10/11/2017,250
0412,Campaign Two 2017,Closed Won,Household,90049,Q3-2017,9/22/2017,500
0420,Campaign Two 2017,Closed Won,Household,91436,Q1-2017,1/1/2017,420
0420,Campaign Two 2017,Closed Won,Household,91436,Q1-2017,2/1/2017,420
0420,Campaign Two 2017,Closed Won,Household,91436,Q1-2017,3/1/2017,420
0420,Campaign Two 2017,Closed Won,Household,91436,Q2-2017,4/1/2017,420
0420,Campaign Two 2017,Closed Won,Household,91436,Q2-2017,5/1/2017,420
0420,Campaign Two 2017,Closed Won,Household,91436,Q2-2017,6/1/2017,420
0420,Campaign Two 2017,Closed Won,Household,91436,Q3-2017,7/1/2017,420
0420,Campaign Two 2017,Closed Won,Household,91436,Q3-2017,8/1/2017,420
0420,Campaign Two 2017,Closed Won,Household,91436,Q3-2017,9/1/2017,420
0420,Campaign Two 2017,Closed Won,Household,91436,Q4-2017,10/1/2017,420
0420,Campaign Two 2017,Closed Won,Household,91436,Q4-2017,11/1/2017,420
0420,Campaign Two 2017,Closed Won,Household,91436,Q4-2017,12/1/2017,420
0422,Campaign Two 2017,Closed Won,Household,90230,Q4-2017,10/11/2017,100
0422,Campaign Two 2017,Closed Won,Household,90230,Q3-2017,9/4/2017,500
0423,Campaign Two 2017,Closed Won,Household,90071,Q4-2017,10/6/2017,500
0424,Campaign Two 2017,Closed Won,Corporate,91364,Q3-2017,9/15/2017,500
0439,Campaign Two 2017,Closed Won,Household,90025,Q3-2017,9/21/2017,350
0442,Campaign Two 2017,Closed Won,Corporate,90272,Q3-2017,9/5/2017,400
0447,Campaign Two 2017,Closed Won,Household,,Q4-2017,12/20/2017,325
0472,Campaign Two 2017,Closed Won,Household,90028,Q4-2017,10/11/2017,100
0484,Campaign Two 2017,Closed Won,Household,90405,Q4-2017,10/10/2017,250
0492,Campaign Two 2017,Closed Won,Household,90067,Q4-2017,12/20/2017,300
0506,Campaign Two 2017,Closed Won,Household,91436,Q4-2017,10/3/2017,250
0509,Campaign Two 2017,Closed Won,Household,90266,Q4-2017,10/11/2017,250
0511,Campaign Two 2017,Closed Won,Household,90064,Q3-2017,8/7/2017,250
0517,Campaign Two 2017,Closed Won,Household,90266,Q3-2017,8/3/2017,250
0521,Campaign Two 2017,Closed Won,Household,93101,Q3-2017,9/14/2017,250
0524,Campaign Two 2017,Closed Won,Household,91423,Q3-2017,9/25/2017,250
0528,Campaign Two 2017,Closed Won,Household,91316,Q4-2017,10/27/2017,250
0530,Campaign Two 2017,Closed Won,Household,32832,Q3-2017,8/22/2017,250
0534,Campaign Two 2017,Closed Won,Household,91423,Q3-2017,8/16/2017,250
0535,Campaign Two 2017,Closed Won,Household,90277,Q3-2017,9/15/2017,250
0538,Campaign Two 2017,Closed Won,Household,91364,Q3-2017,8/28/2017,250
0539,Campaign Two 2017,Closed Won,Household,11020,Q3-2017,8/25/2017,250
0544,Campaign Two 2017,Closed Won,Household,91377,Q4-2017,10/11/2017,250
0546,Campaign Two 2017,Closed Won,Household,90077,Q4-2017,10/8/2017,250
0548,Campaign Two 2017,Closed Won,Household,90211,Q4-2017,10/11/2017,250
0551,Campaign Two 2017,Closed Won,Household,,Q4-2017,10/11/2017,20
0558,Campaign Two 2017,Closed Won,Household,92663,Q3-2017,9/7/2017,250
0567,Campaign Two 2017,Closed Won,Household,90272,Q3-2017,9/11/2017,250
0569,Campaign Two 2017,Closed Won,Household,90026,Q4-2017,10/12/2017,250
0581,Campaign Two 2017,Closed Won,Household,90212,Q3-2017,8/29/2017,50
0587,Campaign Two 2017,Closed Won,Household,90211,Q3-2017,8/3/2017,180
0595,Campaign Two 2017,Closed Won,Household,91361,Q3-2017,9/19/2017,250
0601,Campaign Two 2017,Closed Won,Household,91423,Q3-2017,9/5/2017,100
0603,Campaign Two 2017,Closed Won,Household,91607,Q4-2017,10/11/2017,175
0625,Campaign Two 2017,Closed Won,Household,90066,Q4-2017,10/11/2017,100
0625,Campaign Two 2017,Closed Won,Household,90066,Q4-2017,10/11/2017,200
0630,Campaign Two 2017,Closed Won,Household,90048,Q3-2017,7/31/2017,200
0633,Campaign Two 2017,Closed Won,Household,90077,Q3-2017,9/27/2017,100
0640,Campaign Two 2017,Closed Won,Household,91356,Q4-2017,10/16/2017,200
0647,Campaign Two 2017,Closed Won,Household,90278,Q3-2017,9/27/2017,200
0655,Campaign Two 2017,Closed Won,Household,90046,Q4-2017,10/12/2017,100
0662,Campaign Two 2017,Closed Won,Household,,Q4-2017,10/11/2017,20
0669,Campaign Two 2017,Closed Won,Corporate,07068,Q1-2018,1/2/2018,2500
